HD,HR,HIP,Name,OtherDesignations,ProperName,Bayer,Flamsteed,Constellation,RAJ2000,DecJ2000,Vmag,IsMultiple,UpdateName
88746,0,50036,DAM 521,DAM 521/I 361,,,,,,,,0.0,
88533,0,50052,SKF 2825,SKF 2825/ΟΣ 213,,,,,,,,0.0,
88697,0,50100,20 Sex,20 Sex/TOK 133,,,20 Sex,Sex,,,,0.0,
88942,0,50183,B 2233,B 2233/SIN 49,,,,,,,,0.0,
89077,0,50221,λ 118,I 850/λ 118,,,,,,,,0.0,
0,0,50225,DAM 2188,DAM 2188/HU 1254,,,,,,,,0.0,
89055,0,50355,β pm 131,SKF 1468/β pm 131,,β pm 131,,,,,,0.0,
89388,4050,50371,q Car,B 1673/q Car,,,,,,,,0.0,
89125,4039,50384,39 Leo,39 Leo/ΟΣ 523,,,39 Leo,Leo,,,,0.0,
89715,4065,50520,HJ 4306,HJ 4306/KPP 4373,,,,,,,,0.0,
89449,4054,50564,40 Leo,40 Leo/WNO 53,,,40 Leo,Leo,,,,0.0,
89713,0,50575,HJ 4307,HJ 4307/RST 5518,,,,,,,,0.0,
89876,0,50619,φ 407,SIN 52/φ 407,,,,,,,,0.0,
89890,4074,50676,J Vel,J Vel/RMK 13,,,,,,,,0.0,
89744,4067,50786,MUG 7,MUG 7/RBR 17/WIL 2,,,,,,,,0.0,
89995,4079,50870,SHJ 115,SHJ 115/TOK 200,,,,,,,,0.0,
90175,0,50883,TOK 67,B 2240/TOK 67,,,,,,,,0.0,
89846,0,50900,LDS 2312,DAM 745/LDS 2312,,,,,,,,0.0,
90054,0,50907,β pm 132,LAM 7/β pm 132,,β pm 132,,,,,,0.0,
90125,4085,50939,β 1322,HJ 2530/β 1322,,,,,,,,0.0,
90386,0,51075,β 1280,SLE 493/β 1280,,,,,,,,0.0,
90676,0,51144,RSS 237,RSS 237/TOK 693,,,,,,,,0.0,
307693,0,51166,HDS 1503,HDS 1503/TDS 7279,,,,,,,,0.0,
90470,4096,51200,COU 1900,COU 1900/DRS 45,,,,,,,,0.0,
90569,4101,51213,45 Leo,45 Leo/HJ 832,,,45 Leo,Leo,,,,0.0,
90737,0,51255,B 199,B 199/φ 308,,,,,,,,0.0,
90814,0,51288,HDS 1506,DAM 2375/HDS 1506,,,,,,,,0.0,
90972,4118,51376,δ Ant,H N 50/δ Ant,,δ Ant,,Ant,,,,0.0,
90839,4112,51459,36 UMa,36 UMa/ARN 4/LDS 2863,,,36 UMa,UMa,,,,0.0,
0,0,51501,B 201,B 201/CHR 132,,,,,,,,0.0,
91324,4134,51523,LUH 9,HJ 4329/LUH 9,,,,,,,,0.0,
91355,4135,51561,s Vel,PZ 3/s Vel,,,,,,,,0.0,
91389,0,51580,SIN 53,RST 495/SIN 53,,,,,,,,0.0,
91256,0,51592,32 Sex,32 Sex/OCC 225,,,32 Sex,Sex,,,,0.0,
91504,4143,51635,t Vel,HJ 4330/YSJ 1/t Vel,,,,,,,,0.0,
91595,0,51653,GAA 10,EVS 16/GAA 10/KRV 29,,,,,,,,0.0,
91312,4132,51658,TOK 538,HJ 2534/TOK 538,,,,,,,,0.0,
91550,4145,51718,44 Hya,44 Hya/β 1269,,,44 Hya,Hya,,,,0.0,
91612,4146,51775,48 Leo,48 Leo/OCC 197,,,48 Leo,Leo,,,,0.0,
91636,4148,51802,49 Leo,49 Leo/Σ 1450,,,49 Leo,Leo,,,,0.0,
91869,0,51806,COO 107,COO 107/I 9013,,,,,,,,0.0,
91889,4158,51933,KUI 51,EHR 13/KUI 51,,,,,,,,0.0,
91962,0,51966,TOK 44,A 556/TOK 44,,,,,,,,0.0,
92139,4167,51986,p Vel,p Vel/λ 119,,,,,,,,0.0,
92397,4177,52102,t2 Car,t2 Car/Δ 94,,,,,,,,0.0,
92449,4180,52154,x Vel,CRU 9007/x Vel/Δ 95,,,,,,,,0.0,
92323,0,52187,SCA 169,SCA 169/ΟΣ 224,,,,,,,,0.0,
92337,0,52212,ΟΣ 225,PER 2/ΟΣ 225,,,,,,,,0.0,
92896,0,52357,KOU 1,I 860/KOU 1,,,,,,,,0.0,
92749,0,52401,34 Sex,34 Sex/A 2768,,,34 Sex,Sex,,,,0.0,
92769,4189,52422,40 LMi,40 LMi/β 913,,,40 LMi,LMi,,,,0.0,
93010,0,52437,Δ 97,SIN 55/Δ 97,,,,,,,,0.0,
92841,4193,52452,35 Sex,35 Sex/Σ 1466,,,35 Sex,Sex,,,,0.0,
92855,0,52498,SMA 75,MET 7/SMA 75,,,,,,,,0.0,
93206,0,52526,DAW 8,DAW 8/HDS 1534/SNA 15/VSP 3,,,,,,,,0.0,
93359,4212,52537,Δ 99,CHR 227/Δ 99,,,,,,,,0.0,
93779,4231,52595,δ1 Cha,I 294/δ1 Cha,,δ1 Cha,,Cha,,,,0.0,
0,0,52600,CHR 191,CHR 191/HO 532,,,,,,,,0.0,
93318,0,52608,λ 124,COG 3/λ 124,,,,,,,,0.0,
93152,4203,52638,42 LMi,42 LMi/ARN 3/S 612,,,42 LMi,LMi,,,,0.0,
93549,4220,52701,φ 364,TOK 45/φ 364,,,,,,,,0.0,
93497,4216,52727,μ Vel,R 155/μ Vel,,μ Vel,,Vel,,,,0.0,
93528,0,52787,SHY 218,LAF 41/SHY 218,,,,,,,,0.0,
93527,0,52792,Σ 1473,TOK 714/Σ 1473,,,,,,,,0.0,
93270,0,52805,Σ 1469,WAL 57/Σ 1469,,,,,,,,0.0,
93742,4229,52913,40 Sex,40 Sex/Σ 1476,,,40 Sex,Sex,,,,0.0,
93717,0,52926,β 596,FOX 169/β 596,,,,,,,,0.0,
93903,4237,52980,41 Sex,41 Sex/HJ 838,,,41 Sex,Sex,,,,0.0,
0,0,52987,LDS 4023,ARN 73/LDS 4023,,,,,,,,0.0,
94134,0,53117,A 2772,A 2772/SKF 2797,,,,,,,,0.0,
94510,4257,53253,u Car,u Car/Δ 102/Δ 103,,,,,,,,0.0,
94132,4243,53257,KUI 52,ENG 44/KUI 52,,,,,,,,0.0,
94402,4253,53273,p1 Leo,MAD 5/p1 Leo,,,,,,,,0.0,
94683,4266,53334,SIN 58,RST 4468/SIN 58,,,,,,,,0.0,
94693,0,53399,WHC 31,I 1206/WHC 31,,,,,,,,0.0,
94601,4259,53417,54 Leo,54 Leo/54 Leo A/54 Leo B/HD 94601/HD 94602/HIP 53417/HR 4259/HR 4260/SAO 81583/SAO 81584/Σ 1487,,,54 Leo,Leo,,,,1.0,
94672,4265,53423,55 Leo,55 Leo/β 1076,,,55 Leo,Leo,,,,0.0,
94705,4267,53449,56 Leo,56 Leo/OCC 9153,,,56 Leo,Leo,,,,0.0,
94738,0,53460,57 Leo,57 Leo/OCC 335,,,57 Leo,Leo,,,,0.0,
95086,0,53524,KOU 2,KOU 2/RMU 1,,,,,,,,0.0,
95023,0,53633,FYM 36,FYM 36/Σ 1496,,,,,,,,0.0,
94947,0,53669,Σ 1491,FYM 406/Σ 1491,,,,,,,,0.0,
95324,4290,53701,R 164,KOU 3/R 164,,,,,,,,0.0,
94686,0,53709,HU 883,HU 883/LSC 127/VBS 17,,,,,,,,0.0,
95429,4296,53771,VIG 13,RST 1550/VIG 13,,,,,,,,0.0,
95241,4285,53791,KUI 53,KUI 53/LEP 38,,,,,,,,0.0,
95310,4288,53838,49 UMa,49 UMa/YSC 5,,,49 UMa,UMa,,,,0.0,
95294,0,53891,β 1430,Σ 1498/β 1430,,,,,,,,0.0,
95485,0,53903,UC 2059,HDS 1574/UC 2059,,,,,,,,0.0,
95515,0,53906,CHR 34,CHR 34/COU 961,,,,,,,,0.0,
95699,0,53938,TOK 715,FAL 33/TOK 715,,,,,,,,0.0,
95698,4302,53963,8 Crt,8 Crt/B 208,,,8 Crt,Crt,,,,0.0,
96195,0,54130,RST 3728,DAM 541/RST 3728,,,,,,,,0.0,
96215,0,54133,FAB 10,FAB 10/HDS 1581,,,,,,,,0.0,
95934,4309,54136,51 UMa,51 UMa/HO 377/HZG 8,,,51 UMa,UMa,,,,0.0,
96003,0,54141,HJ 174,HJ 174/SIN 62,,,,,,,,0.0,
96064,0,54155,Σ 1506,LAF 43/Σ 1506,,,,,,,,0.0,
96167,0,54195,MUG 20,MOC 4/MUG 20,,,,,,,,0.0,
96027,0,54224,Σ 1505,LAD 2/Σ 1505,,,,,,,,0.0,
0,0,54288,UC 2081,DAW 132/UC 2081,,,,,,,,0.0,
96345,0,54299,HU 885,HU 885/LEP 39,,,,,,,,0.0,
96600,0,54355,HJ 4408,HJ 4408/I 869,,,,,,,,0.0,
96710,0,54451,SLE 686,H 5 68/SLE 686,,,,,,,,0.0,
96758,0,54549,H 4 106,H 4 106/WAL 58,,,,,,,,0.0,
97320,0,54641,GLI 161,GLI 161/WIS 181,,,,,,,,0.0,
97411,4347,54742,ψ Crt,β 220/ψ Crt,,ψ Crt,,Crt,,,,0.0,
97534,4352,54751,y Car,HJ 4414/y Car,,,,,,,,0.0,
97561,0,54844,Σ 1517,Σ 1517/β 1431,,,,,,,,0.0,
97605,4358,54863,OCC 137,KUI 56/OCC 137,,,,,,,,0.0,
97731,0,54941,ΟΣ 232,CHR 192/ΟΣ 232,,,,,,,,0.0,
0,0,54976,ΟΣ 539,HDS 1603/ΟΣ 539,,,,,,,,0.0,
98053,0,54980,HDS 1605,DON 469/HDS 1605,,,,,,,,0.0,
98022,0,55019,I 9014,HJ 4421/I 9014,,,,,,,,0.0,
98118,4371,55137,75 Leo,75 Leo/OCC 763,,,75 Leo,Leo,,,,0.0,
98278,0,55149,RST 4472,R 163/RST 4472,,,,,,,,0.0,
98353,4380,55266,55 UMa,55 UMa/CHR 133/DRS 47,,,55 UMa,UMa,,,,0.0,
98579,0,55374,LDS 347,B 2275/LDS 347,,,,,,,,0.0,
98718,4390,55425,π Cen,I 879/π Cen,,π Cen,,Cen,,,,0.0,
98800,0,55505,SHY 228,BOD 1/GRE 3/I 507/SHY 228,,,,,,,,0.0,
98922,0,55537,BNS 6,BNS 6/RST 1578,,,,,,,,0.0,
0,0,55573,AG 174,AG 174/SKF 2573,,,,,,,,0.0,
99055,4400,55650,79 Leo,79 Leo/OCC 239,,,79 Leo,Leo,,,,0.0,
99088,0,55661,TOK 545,HDS 1622/TOK 545,,,,,,,,0.0,
99126,0,55666,DEA 47,DEA 47/TOK 141,,,,,,,,0.0,
99240,0,55714,UC 2133,CHR 242/UC 2133,,,,,,,,0.0,
99312,0,55719,HRG 56,HRG 56/SIN 64,,,,,,,,0.0,
99827,0,55746,BRC 4,BRC 4/RST 2752,,,,,,,,0.0,
99285,4408,55765,81 Leo,81 Leo/HJ 4433/SHY 224,,,81 Leo,Leo,,,,0.0,
99491,4414,55846,83 Leo,83 Leo/Σ 1540,,,83 Leo,Leo,,,,0.0,
99573,0,55855,B 1189,B 1189/HJ 4435,,,,,,,,0.0,
99804,0,56004,TOK 280,I 885/TOK 280,,,,,,,,0.0,
99893,0,56033,COO 125,COO 125/φ 186,,,,,,,,0.0,
99787,4422,56034,57 UMa,57 UMa/KZA 17/Σ 1543,,,57 UMa,UMa,,,,0.0,
100241,0,56231,KPP 4374,HDS 1633/KPP 4374,,,,,,,,0.0,
100180,4437,56242,88 Leo,88 Leo/WSI 101/Σ 1547,,,88 Leo,Leo,,,,0.0,
100261,4441,56243,ο1 Cen,HJ 4445/ο1 Cen,,ο1 Cen,,Cen,,,,0.0,
100203,4439,56290,ABT 8,ABT 8/ΟΣ 235,,,,,,,,0.0,
100518,4454,56429,HDS 1642,HDS 1642/YSC 43,,,,,,,,0.0,
100623,4458,56452,20 Crt,20 Crt/LDS 6245,,,20 Crt,Crt,,,,0.0,
100600,4456,56473,90 Leo,90 Leo/Σ 1552,,,90 Leo,Leo,,,,0.0,
100733,4463,56518,C1 Cen,C1 Cen/RST 548,,,,,,,,0.0,
100841,4467,56561,λ Cen,RST 3746/SHT 39/λ Cen,,λ Cen,,Cen,,,,0.0,
100808,4465,56601,HJ 503,HJ 503/Σ 1555,,,,,,,,0.0,
100893,4469,56620,22 Crt,22 Crt/HJ 4455,,,22 Crt,Crt,,,,0.0,
100922,0,56641,β 456,KPP 4375/β 456,,,,,,,,0.0,
0,0,56729,DAL 24,DAL 24/LDS 5735,,,,,,,,0.0,
101093,0,56738,TOK 548,LDS 4125/TOK 548,,,,,,,,0.0,
101190,0,56757,SNA 27,COO 126/SNA 27,,,,,,,,0.0,
101107,4477,56770,59 UMa,59 UMa/TOK 549,,,59 UMa,UMa,,,,0.0,
101207,0,56827,HJL 1065,HJL 1065/ΟΣ 237,,,,,,,,0.0,
101305,0,56859,GWP 1637,GWP 1637/LEP 44,,,,,,,,0.0,
101379,4492,56862,I 34,B 1705/I 34,,,,,,,,0.0,
101372,0,56868,λ 132,WIS 188/λ 132,,,,,,,,0.0,
101545,0,56961,SNA 29,CPO 11/SNA 29,,,,,,,,0.0,
101501,4496,56997,61 UMa,61 UMa/ΟΣ 574,,,61 UMa,UMa,,,,0.0,
101606,4501,57029,62 UMa,62 UMa/BNU 3/ΟΣ 575,,,62 UMa,UMa,,,,0.0,
101650,0,57039,LDS 1268,LDS 1268/NSN 107,,,,,,,,0.0,
101666,4503,57047,26 Crt,26 Crt/HJ 4465,,,26 Crt,Crt,,,,0.0,
102077,0,57269,RST 9004,DAM 560/RST 9004,,,,,,,,0.0,
102249,4520,57363,λ Mus,HJ 4471/λ Mus,,λ Mus,,Mus,,,,0.0,
102301,0,57421,LSC 49,DSG 13/LSC 49,,,,,,,,0.0,
102392,0,57494,RST 3756,LAF 45/RST 3756,,,,,,,,0.0,
102458,0,57524,CVN 44,CVN 44/ZUC 2,,,,,,,,0.0,
102428,0,57529,HDS 1665,HDS 1665/SHJ 130,,,,,,,,0.0,
102509,4527,57565,Σ II 7,93 Leo/MKT 7/Σ II 7,,Σ II 7,93 Leo,Leo,,,,0.0,
102574,4529,57587,H 6 115,H 6 115/TOK 144,,,,,,,,0.0,
102597,0,57595,HJ 4474,HJ 4474/JNN 161,,,,,,,,0.0,
102590,4531,57606,β 603,TOK 552/β 603,,,,,,,,0.0,
102698,0,57660,TOK 717,TOK 281/TOK 717,,,,,,,,0.0,
102776,4537,57669,j Cen,RIZ 1/SHT 40/j Cen,,,,,,,,0.0,
102750,0,57672,SKF 1908,I 1550/SKF 1908,,,,,,,,0.0,
0,0,57689,COU 1129,COU 1129/UR 6,,,,,,,,0.0,
102927,0,57794,HJ 511,HJ 511/SIN 67,,,,,,,,0.0,
103176,0,57915,λ 138,I 9023/λ 138,,,,,,,,0.0,
103483,4560,58112,65 UMa,65 UMa/A 1777/Σ 1579,,,65 UMa,UMa,,,,0.0,
103575,0,58127,B 2733,B 2733/HDS 1680,,,,,,,,0.0,
103743,0,58241,Δ 116,TOK 146/Δ 116,,,,,,,,0.0,
103928,4574,58369,β 918,WAL 59/β 918,,,,,,,,0.0,
104174,4583,58484,ε Cha,FGL 1/HJ 4486/ε Cha,,ε Cha,,Cha,,,,0.0,
233888,0,58501,Σ 1587,SIN 68/Σ 1587,,,,,,,,0.0,
104237,0,58520,GRY 1,FGL 2/GRY 1,,,,,,,,0.0,
0,0,58522,STH 2,STH 2/ΟΣ 242,,,,,,,,0.0,
104231,0,58528,JNN 164,JNN 164/TOB 142,,,,,,,,0.0,
104471,0,58669,DSG 14,DSG 14/I 215,,,,,,,,0.0,
104513,4594,58684,67 UMa,67 UMa/ARN 5,,,67 UMa,UMa,,,,0.0,
104576,0,58722,SHY 588,MET 58/SHY 588,,,,,,,,0.0,
104671,4599,58758,θ1 Cru,CPO 55/θ1 Cru,,θ1 Cru,,Cru,,,,0.0,
0,0,58789,β 1323,Σ 1594/β 1323,,,,,,,,0.0,
104726,0,58796,SIN 69,KU 101/SIN 69,,,,,,,,0.0,
104827,4602,58858,2 Com,2 Com/Σ 1596,,,2 Com,Com,,,,0.0,
104841,4603,58867,θ2 Cru,SHT 43/θ2 Cru,,θ2 Cru,,Cru,,,,0.0,
104878,4604,58884,SHT 44,HDS 1698/SHT 44,,,,,,,,0.0,
238066,0,58902,A 1358,A 1358/YSC 211,,,,,,,,0.0,
104901,0,58906,ANT 9,ANT 9/Δ 117,,,,,,,,0.0,
105004,0,58962,RST 2777,LDS 383/RST 2777,,,,,,,,0.0,
105028,0,58979,Σ 1599,WAL 60/Σ 1599,,,,,,,,0.0,
105151,4615,59050,HJ 4498,HJ 4498/φ 367,,,,,,,,0.0,
105211,4616,59072,η Cru,HJ 4501/η Cru,,η Cru,,Cru,,,,0.0,
105435,4621,59196,δ Cen,JC 2/MLD 1/δ Cen,,δ Cen,,Cen,,,,0.0,
0,0,59233,HDS 1714,HDS 1714/LDS 930,,,,,,,,0.0,
105515,0,59243,BRC 11,BRC 11/SHY 592,,,,,,,,0.0,
105686,4628,59307,I 9015,I 9015/JC 17,,,,,,,,0.0,
105702,4629,59309,11 Vir,11 Vir/LDS 4185,,,11 Vir,Vir,,,,0.0,
105690,0,59315,CVN 46,CVN 46/RMU 4,,,,,,,,0.0,
105778,4632,59352,3 Com,3 Com/CHR 135,,,3 Com,Com,,,,0.0,
105874,0,59413,R 192,KOU 6/R 192,,,,,,,,0.0,
105963,0,59432,SHY 233,SHY 233/Σ 1608,,,,,,,,0.0,
105937,4638,59449,ρ Cen,RIZ 2/ρ Cen,,ρ Cen,,Cen,,,,0.0,
105953,0,59456,KNP 2,HJ 4505/KNP 2,,,,,,,,0.0,
106022,4642,59489,CHR 136,CHR 136/LDS 1285/RBR 41,,,,,,,,0.0,
106111,4645,59551,EVS 17,EVS 17/GAA 13,,,,,,,,0.0,
106321,4652,59654,D Cen,D Cen/RMK 14,,,,,,,,0.0,
106384,0,59676,HJ 203,HJ 203/OCC 445,,,,,,,,0.0,
106445,0,59710,DAM 573,DAM 573/φ 194,,,,,,,,0.0,
106444,0,59716,SHY 582,HJ 4508/JNN 169/SHY 582/SHY 597,,,,,,,,0.0,
106605,0,59777,MLR 681,LDS 3041/MLR 681,,,,,,,,0.0,
106690,4666,59831,2 CVn,2 CVn/Σ 1622,,,2 CVn,CVn,,,,0.0,
106799,0,59836,WAL 61,WAL 61/Σ 1625,,,,,,,,0.0,
106701,0,59845,DAW 102,DAW 102/HJ 4509,,,,,,,,0.0,
106784,0,59868,Σ 1624,WAL 62/Σ 1624,,,,,,,,0.0,
106888,0,59933,DEA 48,DEA 48/TOK 399,,,,,,,,0.0,
106983,4679,60009,ζ Cru,HJ 4512/ζ Cru,,ζ Cru,,Cru,,,,0.0,
107079,4682,60059,F Cen,F Cen/HDO 214,,,,,,,,0.0,
107161,0,60088,14 Vir,14 Vir/A 145,,,14 Vir,Vir,,,,0.0,
107213,4688,60098,9 Com,9 Com/LEP 53,,,9 Com,Com,,,,0.0,
107383,4697,60202,11 Com,11 Com/HO 52,,,11 Com,Com,,,,0.0,
107467,0,60229,HDS 1740,HDS 1740/OPI 18,,,,,,,,0.0,
107440,0,60251,TOK 556,RSS 286/TOK 556,,,,,,,,0.0,
107447,0,60259,EVS 18,EVS 18/KRV 39,,,,,,,,0.0,
107566,4703,60320,ζ2 Mus,HDO 215/HDS 1742/ζ2 Mus,,ζ2 Mus,,Mus,,,,0.0,
107700,4707,60351,12 Com,12 Com/ARN 6/SHJ 143,,,12 Com,Com,,,,0.0,
107705,4708,60353,17 Vir,17 Vir/Σ 1636,,,17 Vir,Vir,,,,0.0,
107966,4717,60514,13 Com,13 Com/YSC 97,,,13 Com,Com,,,,0.0,
108081,0,60574,NSN 123,NSN 123/TOK 400,,,,,,,,0.0,
108139,0,60620,RST 3788,RST 3788/TOK 557,,,,,,,,0.0,
108073,0,60627,HJ 4522,HJ 4522/SIN 116,,,,,,,,0.0,
108257,4732,60710,G Cen,G Cen/λ 154,,,,,,,,0.0,
108361,0,60749,A 79,A 79/HJ 210,,,,,,,,0.0,
108421,0,60759,LEP 54,LEP 54/Σ 1643,,,,,,,,0.0,
108374,0,60761,JSP 533,JSP 533/SIN 72,,,,,,,,0.0,
108483,4743,60823,σ Cen,RIZ 3/σ Cen,,σ Cen,,Cen,,,,0.0,
108500,0,60845,RST 4499,CPO 12/RST 4499,,,,,,,,0.0,
108561,0,60850,FOX 176,FOX 176/β 923,,,,,,,,0.0,
108662,4752,60904,Σ I 21,17 Com/SLE 898/Σ I 21/β 1080,,Σ I 21,17 Com,Com,,,,0.0,
108777,0,60981,HDS 1758,BGH 38/HDS 1758,,,,,,,,0.0,
108796,0,60987,DAM 578,DAM 578/RST 4500,,,,,,,,0.0,
108845,4761,60988,β pm 143,7 CVn/LEP 56/β pm 143,,β pm 143,7 CVn,CVn,,,,0.0,
108799,4758,60994,β 28,LV 19/β 28,,,,,,,,0.0,
108959,0,61091,SHJ 146,A 2583/SHJ 146,,,,,,,,0.0,
108968,4768,61136,35 Cru,35 Cru/EVS 48/GAA 12,,,35 Cru,Cru,,,,0.0,
109409,4788,61379,B 1718,B 1718/NSN 406,,,,,,,,0.0,
109485,4789,61394,23 Com,23 Com/WRH 12,,,23 Com,Com,,,,0.0,
109454,0,61412,SKF 1921,LSC 50/SKF 1921,,,,,,,,0.0,
109511,4792,61418,24 Com A,24 Com A/Σ 1657,,,,,,,,0.0,
109557,0,61463,φ 368,HJ 1218/φ 368,,,,,,,,0.0,
109573,4796,61498,HJ 4533,HJ 4533/φ 1,,,,,,,,0.0,
109668,4798,61585,α Mus,DON 541/RIZ 4/SHT 45/α Mus,,α Mus,,Mus,,,,0.0,
109799,4803,61621,SKF 1923,B 230/SKF 1923,,,,,,,,0.0,
109808,0,61639,HLD 116,HLD 116/KOU 12,,,,,,,,0.0,
109944,0,61685,S 639,GIR 3/S 639,,,,,,,,0.0,
110073,4817,61789,l Cen,HUB 10/l Cen,,,,,,,,0.0,
110061,0,61808,KRW 5,KRW 5/RSS 290,,,,,,,,0.0,
110279,0,61854,HJ 2617,BKO 114/HJ 2617,,,,,,,,0.0,
110304,4819,61932,γ Cen,HJ 4539/SHY 239/γ Cen/λ 159,,γ Cen,,Cen,,,,0.0,
110377,4824,61937,27 Vir,27 Vir/H 6 81/SHY 610,,,27 Vir,Vir,,,,0.0,
110358,0,61983,DAM 580,DAM 580/JSP 551/SIN 73,,,,,,,,0.0,
110390,0,62002,KOU 14,HDS 1781/KOU 14,,,,,,,,0.0,
110458,4831,62012,w Cen,TOK 560/w Cen,,,,,,,,0.0,
110536,0,62036,Σ 1673,LDS 2888/Σ 1673,,,,,,,,0.0,
110532,4835,62084,HJ 4543,HJ 4543/RST 606,,,,,,,,0.0,
110698,0,62179,KOU 16,KOU 16/φ 65,,,,,,,,0.0,
110810,0,62229,KPP 3019,KPP 3019/SHY 65,,,,,,,,0.0,
110861,0,62252,DON 554,DON 554/HDS 1789,,,,,,,,0.0,
110875,0,62254,I 1559,HDS 1788/I 1559,,,,,,,,0.0,
110829,4842,62268,ι Cru,HJ 4547/ι Cru,,ι Cru,,Cru,,,,0.0,
110879,4844,62322,β Mus,R 207/RIZ 5/β Mus,,β Mus,,Mus,,,,0.0,
111028,4849,62325,33 Vir,33 Vir/ΟΣ 577,,,33 Vir,Vir,,,,0.0,
110956,4848,62327,HJ 4548,HJ 4548/SHT 46,,,,,,,,0.0,
111164,4855,62394,β pm 145,34 Vir/DRS 12/β pm 145,,β pm 145,34 Vir,Vir,,,,0.0,
111312,0,62505,WSI 74,HDS 1795/WSI 74,,,,,,,,0.0,
111456,4867,62512,SHY 66,MET 61/SHY 66/YSC 46,,,,,,,,0.0,
111398,0,62536,ENG 49,ENG 49/LEP 59/SLE 903,,,,,,,,0.0,
112028,4893,62572,WAL 63,WAL 63/Σ 1694,,,,,,,,0.0,
111469,4869,62576,30 Com,30 Com/CHR 179/HJ 522,,,30 Com,Com,,,,0.0,
111466,0,62677,HDS 1802,HDS 1802/JNN 178,,,,,,,,0.0,
111597,4874,62683,p Cen,p Cen/λ 163,,,,,,,,0.0,
0,0,62686,TOK 561,HU 640/TOK 561,,,,,,,,0.0,
111845,0,62783,SHJ 153,SHJ 153/Σ 1685,,,,,,,,0.0,
111862,4884,62807,Σ I 23,32 Com/Σ I 23,,Σ I 23,32 Com,Com,,,,0.0,
111996,0,62847,SKF 257,SKF 257/TOK 284,,,,,,,,0.0,
111959,0,62852,Σ 1686,YSC 215/Σ 1686,,,,,,,,0.0,
111998,4891,62875,38 Vir,38 Vir/CHR 38,,,38 Vir,Vir,,,,0.0,
112033,4894,62886,35 Com,35 Com/Σ 1687,,,35 Com,Com,,,,0.0,
112097,4900,62933,41 Vir,41 Vir/TOK 401,,,41 Vir,Vir,,,,0.0,
112092,4898,63003,μ1 Cru,Δ 126/μ1 Cru,,μ1 Cru,,Cru,,,,0.0,
112091,4899,63005,μ2 Cru,SHT 47/μ2 Cru,,μ2 Cru,,Cru,,,,0.0,
112078,4897,63007,λ Cru,BLK 9/SHT 48/λ Cru,,λ Cru,,Cru,,,,0.0,
111482,4870,63031,ι Oct,B 9020/RST 2819/ι Oct,,ι Oct,,Oct,,,,0.0,
112375,0,63162,YSC 216,UC 2437/YSC 216,,,,,,,,0.0,
0,0,63168,LDS 2891,HO 538/LDS 2891,,,,,,,,0.0,
112433,0,63189,OCC 329,OCC 329/RST 3816,,,,,,,,0.0,
0,0,63381,HJ 1223,HJ 1223/SIN 77,,,,,,,,0.0,
112935,4922,63490,UC 2451,HDS 1824/UC 2451,,,,,,,,0.0,
112992,4925,63494,46 Vir,46 Vir/AGC 5,,,46 Vir,Vir,,,,0.0,
113139,4931,63503,78 UMa,78 UMa/β 1082,,,78 UMa,UMa,,,,0.0,
113337,4934,63584,LDS 2662,JNN 242/LDS 2662,,,,,,,,0.0,
113459,4937,63750,48 Vir,48 Vir/β 929,,,48 Vir,Vir,,,,0.0,
113460,0,63754,β 798,UC 2465/β 798,,,,,,,,0.0,
113563,0,63796,Σ 1716,WS 9001/Σ 1716,,,,,,,,0.0,
113810,0,63859,MLR 154,GII 26/MLR 154,,,,,,,,0.0,
113797,4943,63901,14 CVn,14 CVn/TOK 805,,,14 CVn,CVn,,,,0.0,
113865,4948,63933,HJ 2638,HJ 2638/LYS 10,,,,,,,,0.0,
113703,4940,63945,f Cen,HJ 4567/RIZ 6/SHT 49/f Cen,,,,,,,,0.0,
113848,4946,63948,39 Com,39 Com/CHR 150/COU 11,,,39 Com,Com,,,,0.0,
113791,4942,64004,ξ2 Cen,Δ 128/ξ2 Cen,,ξ2 Cen,,Cen,,,,0.0,
113984,0,64030,TOK 155,TOK 155/Σ 1719,,,,,,,,0.0,
114001,0,64056,GWP 1910,GWP 1910/TOK 286,,,,,,,,0.0,
113950,0,64072,BVD 149,BVD 149/HLD 118,,,,,,,,0.0,
113904,4952,64094,θ Mus,CHR 247/RMK 16/θ Mus,,θ Mus,,Mus,,,,0.0,
114376,4967,64217,15 CVn,15 CVn/β 608,,,15 CVn,CVn,,,,0.0,
114447,4971,64246,Σ I 24,17 CVn/Σ I 24,,Σ I 24,17 CVn,CVn,,,,0.0,
114520,0,64312,COU 96,COU 96/SIN 79,,,,,,,,0.0,
114642,4981,64407,53 Vir,53 Vir/HJ 2645,,,53 Vir,Vir,,,,0.0,
114529,4975,64425,I 424,HDO 223/I 424/λ 170,,,,,,,,0.0,
114630,4980,64478,COO 152,COO 152/HDS 1850,,,,,,,,0.0,
114842,0,64498,Σ 1731,TOK 69/Σ 1731,,,,,,,,0.0,
0,4990,64520,54 Vir,54 Vir/SHJ 161,,,54 Vir,Vir,,,,0.0,
115043,0,64532,ΟΣΣ 122,MET 62/SHY 246/ΟΣΣ 122,,,,,,,,0.0,
114918,0,64570,HJ 4574,HDS 1854/HJ 4574,,,,,,,,0.0,
114944,0,64573,TOK 287,RST 3827/TOK 287,,,,,,,,0.0,
114993,0,64603,STN 28,STN 28/φ 297,,,,,,,,0.0,
